ID,TARGET
1480,0.09369798227816464
1711,-0.036809353000440324
1349,-0.03782560697740679
1232,-0.016869817829222353
1471,-0.10950793939237025
1268,0.02981079098474921
1591,-0.014400027366074144
2106,-0.0703584284819452
1311,-0.05239940462082685
2000,-0.03154973878077989
967,-0.0009713185788566285
2120,-0.10108800121048173
1994,-0.05261172384799826
1904,-0.05771898399217512
1251,-0.07287922853967371
1290,-0.014691614797981138
1630,0.05776268646351703
1019,0.06178986723925648
1181,0.038691297524954794
1991,-0.020902195057322593
1873,-0.052683658428693846
1985,0.011895082447011592
1276,0.10274378576194873
1809,0.003262006889890058
2006,-0.017070375729630032
1164,-0.005677439618826393
1989,0.005386227911570417
1339,-0.055438789143112545
1942,0.025967672423114183
1793,-0.0475385080114782
1998,0.026982574521251322
1838,-0.13144196532432426
1433,-0.05203338674331818
1359,-0.003390800737545786
2147,-0.0032562398810283373
1042,0.015911160255173338
2114,-0.0667212244404013
2040,0.0006218217398244056
1644,0.03288632490793547
1122,-0.0129332572411035
1666,-0.05638259057318192
1914,0.0391857436411293
2095,-0.1158527719704883
2096,-0.035680013858851674
1913,0.030945268571979684
1058,-0.027836857269740344
1038,0.052691915453610474
1001,0.01232373342953461
1289,-0.0743372444716475
1115,-0.028629565511733013
954,0.01900498497071017
939,0.0556257764795302
1126,-0.1153141202481138
1932,0.016014646102539828
1367,-0.030137360701499354
1047,0.014690408390019508
1285,-0.028093950843714136
1243,-0.01872287495460493
1641,0.058110866311627055
1707,-0.05097889483052368
1368,-0.016112799004519472
1175,-0.027068339105641614
1257,0.04390654085021232
1835,0.07124881423131563
1699,0.0018603433621179003
1755,-0.012423094011390745
1298,-0.05308000820843045
1950,0.06993709337367346
1561,-0.031549539381316064
1419,-0.10452445597357071
1450,-0.033375857213277065
1539,-0.06861293527508752
1272,0.03688135817899011
1213,0.09396387979452167
1789,0.14945557666018597
1151,0.054431270505961755
1677,-0.09444433519847786
2044,0.03326813521295566
1034,0.06906066171721656
1259,-0.010732422932575748
2019,-0.013685972771108924
1888,0.02174951611069452
1534,-0.04826559282749405
1650,0.019948019043742427
1356,-0.043930868440484445
2031,-0.0035252650367647194
1434,0.013971671989485315
1601,0.012158176875026218
1629,0.08160146070857888
948,0.024266945160611758
2132,-0.035147647860557005
1390,0.04290599491791991
1935,-0.0024729085559482594
1283,-0.13503227714416835
1895,-0.000672155992208811
1303,0.050687973293310776
1724,-0.0034973912211869345
1043,0.017430719008866398
1661,0.12703663973132026
1744,-0.013183113790008963
1780,-0.018710077264872393
1227,-0.017625078165007767
996,0.040018165923085075
2103,0.039920944564174096
2020,-0.0094522268498052
1984,-0.007146426297794602
1238,-0.012512790019957025
1107,0.04430750388546426
1010,0.042491273330386214
2062,0.006985950586172747
1190,-0.033257647876771566
1223,-0.09588492431787135
1775,0.02072067726459069
988,-0.014033563234012782
1161,-0.12180140748942458
1358,0.000272400642207387
2037,-0.02208797718135152
1083,0.002413505517513695
1264,-0.07294706574584428
1956,-0.03021644810629128
1222,0.03719990526385603
1908,-0.1629211249365911
1805,0.050624493520600784
1627,-0.07537909155483682
1574,-0.047194909555883416
2009,-0.028956741874652667
1634,0.06914799292739962
1002,0.03845101008359598
2127,-0.07416283148638783
1245,-0.008840197820090493
1036,0.022568364770310708
1296,-0.034252153493596324
1131,-0.028840473033733438
973,0.06233113736539315
2136,0.07749560118131804
1011,0.012637567049379864
1833,0.03324641322941113
1919,-0.018832877673842098
1590,-0.00299630396941787
1974,0.016230607087741593
1206,0.00993631434537593
1653,0.10981961415630276
1570,0.011238499200988817
1361,-0.014690963497186403
1406,-0.009604448791337494
1280,0.11740195971845313
1923,-0.013694627910719638
1961,-0.09817512124464245
1541,0.002643672134909781
1523,0.020664949666105263
1388,-0.028857057119283897
1885,-0.055622213886902874
1691,-0.049030683387057274
1958,0.059138262456750114
1500,-0.028973307416141784
1127,0.07418286071512417
1371,0.031361644980378495
1702,0.003422330572995057
2098,-0.030776377765759453
1304,-0.0661309596438776
1636,0.039518181712537376
1210,-0.08812558725703681
1824,0.03090406412913898
1026,-0.027827747043567833
1603,0.024688178464835585
1395,-0.029234351976008585
1915,0.010945257167322373
1746,0.021582228994843435
2113,0.02647316671311364
1954,0.1492481314081109
1818,-0.13391072591681513
1643,0.02688669388578984
1700,0.039431456559171595
997,0.060082633466960904
1770,0.06052688163779455
1336,-0.025437365740214143
2033,-0.0038192598731770187
1465,0.0363170259267286
1708,-0.01566056905866038
1061,0.00033582819709828803
1865,0.035036258659622926
1477,-0.031143207226280462
1404,0.0023854936508935594
1939,-0.018609368594513023
1841,-0.02996147963075491
960,0.08389768221997243
1812,0.06413904167313514
2116,-0.0951851820271552
1446,-0.048725935886829455
1039,-0.015108020988583395
2101,-0.09004559134039661
1881,0.15600044783357386
1717,-0.01787577537435296
1753,0.10499006547126108
968,0.034090915646050296
1318,0.039927667909479415
1438,-0.048464792225626455
2030,-0.011204841733400535
1325,0.007553222086865477
1608,0.006378750282664013
1373,0.06021670943557381
1916,0.03786497872191143
1632,0.025001724872369187
1663,0.21318326040841462
1741,-0.07343097873246215
1236,-0.043758405424398975
1337,-0.01970175438081007
1082,0.05224891275087229
1412,-0.0293334778021881
1807,0.04860746150246525
1664,-0.17472161150637408
2099,-0.02493369922536751
1427,-0.1415037212204603
1393,0.02456460765224744
1396,-0.08029468816023441
1000,-0.02852061461716035
1487,0.017458812599445938
1439,0.013422792171664595
1683,-0.011571556222140032
1135,-0.04414751249864527
943,0.01940395706095835
1920,0.005915759097717344
1085,-0.00394040914080984
1340,-0.011055228617397772
1557,0.0028483715125117185
2032,0.013550666778358138
1320,0.015975269883189005
1582,-0.04630540925800808
2079,0.04473022192714054
1389,-0.011783013968061544
1808,0.02323364287312806
949,-0.05977518946400904
962,0.012131470629672337
2109,-0.03381143912158888
1670,-0.047458086209352615
1044,-0.0014351252691107053
1060,0.06441641226944805
1619,0.006480315927381937
2023,-0.02731020769206637
1579,0.006816561942687873
1992,0.022635941104421752
2119,0.04980843728680935
1466,0.01548873940686685
1899,-0.008195308328857915
1600,-0.015976527498131325
1460,-0.03519184955995878
1729,0.021419297064599097
1494,-0.05446069683528066
1441,-0.0007015110791452712
1814,-0.028703881370699097
1889,-0.06556009467865376
1884,-0.037781077408735556
1806,-0.02246383969097826
2097,0.001579006030722193
1589,0.04905545386743505
1783,0.08969308913206095
1407,0.011011379009538478
1489,-0.052176766912072965
1184,-0.025201503671905
1986,-0.035280203713026335
975,-0.011149467127742594
1979,-0.002988907411663466
1599,-0.012332427164185924
2071,0.04385559290102423
941,-0.04930794955266277
1062,-0.04765801761761914
1114,-0.026372702922063708
1830,0.04073139113784045
1158,-0.003781984412741673
1458,0.05148277386759355
1545,0.11408935967430223
1041,-0.004374576532511442
2086,0.08805439904542242
1594,0.01402095814735043
1429,0.03259392463109551
982,-0.02492051146499281
1247,0.00011121634231559463
1342,-0.01694900784795508
1922,0.057705321755031624
1633,0.06397247309997942
1820,0.00795262904416553
1063,0.03187641780904911
1874,0.01495210529702392
1801,0.03278864377337337
983,-0.055182096512779714
1740,0.009465752055182538
2088,-0.10226800039626122
1771,-0.05445312357668748
1657,0.08419132034089608
1194,-0.05286047067629249
1550,0.052287325827299905
1903,0.06951923438407767
1490,-0.10405620622213979
2008,-0.005583548080472834
1959,-0.027959209211741914
1171,-0.018668264635205795
1946,-0.021566700513021644
1217,-0.10804015317182741
1967,-0.049725388950370014
1521,-0.01979077347452301
1845,0.10756185695472245
2092,0.012355006726858821
1642,0.08589425039023726
1928,0.13246291198976667
1555,-0.020577629664749558
1444,-0.022657822731796128
2090,-0.0912067962463057
2014,-0.032691456005938174
1542,0.02786426324714554
1155,-0.0033669971394286744
1730,0.014763766694602679
1656,0.0007266785293303336
1794,0.044059232661540895
2007,0.01037607956440835
1129,-0.02058078883501043
1901,0.11166821538199437
1291,0.05265560999380365
1679,-0.05156417907668144
1084,0.03318808790413597
1647,-0.016104398553710236
1369,0.009946512541069288
1196,-0.0727219219058555
932,-0.05443496794336297
1613,-0.04530031674049192
2011,-0.04639857143097602
1240,-0.07575509497650096
1074,0.016954187728898416
1341,-0.03948455590567687
1496,-0.019098157772140023
1937,-0.0091999962180139
1246,-0.05004180334824552
1410,-0.04754823707168341
1515,-0.028440501485707516
1347,-0.035128727933830116
1029,-0.027607572616078137
1565,0.11504973271784597
2026,-0.006649159675086453
1167,-0.02342557274009368
1551,-0.003522857688670885
1597,-0.008944406518956617
1615,-0.0016811841177093866
1774,0.06081944319255669
1726,0.007902057775710267
1355,-0.005101331732370176
1668,0.04587154011386378
1486,0.04159163236596514
1202,0.03852144517703688
